lng,lat
29.1333605,41.1535559
29.1115025,41.1620109
29.1221175,41.1368369
29.1168485,41.1316179
29.0857495,41.1637809
29.1168805,41.1663289
29.0863985,41.1620619
29.1232435,41.1565119
29.1101935,41.1276809
29.1103895,41.1493499
29.1593505,41.1474549
29.1257925,41.1553899
29.1096585,41.1320959
29.0975515,41.1322049
29.0838805,41.1674089
29.1068435,41.1644259
29.1222015,41.1591369
29.1196115,41.1626869
29.1305035,41.1339999
29.0977065,41.1324719
29.1155075,41.1543919
29.1113205,41.1645319
29.1172985,41.1558009
29.1018785,41.1253899
29.1258225,41.1628539
29.1098765,41.1406359
29.1160455,41.1670619
29.1099825,41.1397349
29.1204035,41.1609649
29.1220165,41.1310829
29.1100785,41.1556499
29.1495775,41.1415949
29.1242445,41.1461539
29.1036295,41.1532379
29.1066755,41.1604719
29.1066075,41.1486029
29.1127145,41.1497619
29.1040425,41.1425299
29.1276675,41.1486149
29.1337545,41.1526499
29.0995085,41.1307339
29.1416325,41.1379509
29.1144865,41.1677169
29.1212345,41.1601419
29.1099925,41.1672519
29.1199785,41.1611519
29.1160385,41.1668819
29.0998675,41.1392709
29.1174575,41.1425789
29.1019055,41.1191849
29.1040245,41.1249949
29.1078605,41.1714229
29.1044825,41.1461199
29.1114785,41.1512209
29.1066835,41.1606519
29.1067215,41.1615499
29.1059815,41.1406099
29.1327735,41.1432239
29.1232515,41.1566919
29.1115685,41.1465429
29.0942145,41.1488959
29.1075495,41.1708889
29.1236755,41.1361819
29.1306265,41.1436199
29.1189475,41.1640469
29.1314845,41.1434259
29.0978815,41.1331889
29.1056175,41.1559029
29.0876175,41.1601539
29.1246315,41.1552299
29.0900215,41.1521119
29.1025115,41.1267279
29.1116545,41.1621889
29.1245815,41.1438999
29.1357465,41.1486599
29.1013555,41.1198229
29.1053255,41.1524009
29.1287535,41.1436509
29.1017835,41.1231429
29.1244115,41.1365289
29.0975515,41.1322049
29.1245035,41.1386859
29.1008095,41.1273859
29.1092865,41.1573719
29.0768865,41.1623059
29.1110155,41.1505089
29.1034625,41.1390329
29.1029095,41.1327469
29.0898855,41.1522939
29.0989675,41.1213009
29.0910125,41.1241289
29.0941115,41.1361279
29.1053255,41.1524009
29.1345695,41.1346519
29.1318265,41.1446789
29.1028415,41.1311289
29.1025685,41.1212419
29.0892625,41.1546419
29.1067325,41.1618199
29.0939935,41.1711109
29.0926725,41.1293169
29.1069875,41.1678409
29.1105305,41.1595089
29.0838735,41.1672289
29.1221605,41.1412419
29.1102675,41.1498919
29.1205615,41.1341649
29.1069455,41.1668519
29.1049765,41.1509679
29.1089285,41.1455069
29.1099045,41.1276859
29.1067705,41.1627189
29.1059735,41.1575159
29.1023415,41.1261019
29.1031745,41.1356199
29.0922305,41.1497369
29.1003935,41.1517619
29.0908415,41.1510189
29.1246715,41.1426399
29.1196245,41.1460499
29.0778285,41.1606719
29.1255005,41.1553049
29.1213765,41.1431439
29.0854505,41.1255679
29.1226025,41.1549939
29.1256885,41.1428029
29.1268565,41.1431429
29.1213585,41.1461119
29.1018175,41.1239519
29.1244975,41.1419229
29.1054195,41.1546469
29.0948495,41.1228069
29.0997515,41.1262339
29.1018215,41.1240419
29.1044565,41.1454909
29.1075885,41.1274539
29.1030305,41.1356229
29.1324525,41.1390929
29.1338615,41.1416779
29.1069915,41.1679309
29.1361655,41.1449659
29.1025645,41.1211519
29.1070105,41.1683799
29.1052225,41.1533919
29.0837445,41.1675909
29.1306345,41.1572879
29.1411005,41.1456929
29.0891585,41.1246079
29.1040465,41.1426199
29.1328355,41.1446619
29.1244705,41.1412939
29.1066955,41.1677559
29.1284765,41.1371809
29.1153105,41.1701319
29.0923735,41.1256349
29.0954055,41.1497759
29.1299195,41.1338299
29.0977535,41.1232989
29.1312225,41.1575479
29.1064815,41.1319689
29.0958485,41.1534549
29.0997585,41.1298309
29.0948945,41.1273029
29.0992395,41.1586159
29.1525885,41.1445119
29.1169085,41.1567959
29.0838805,41.1674089
29.1442375,41.1415039
29.0837325,41.1673209
29.1026445,41.1298739
29.1210935,41.1602339
29.1222555,41.1603949
29.0962785,41.1259309
29.1273125,41.1369309
29.1189475,41.1640469
29.1028445,41.1312189
29.1158325,41.1484509
29.1505315,41.1436469
29.1031635,41.1353509
29.1066605,41.1601129
29.1067365,41.1619099
29.1014465,41.1185629
29.1150695,41.1474749
29.1010595,41.1709949
29.1068275,41.1538149
29.1289015,41.1437379
29.1185385,41.1645929
29.1049495,41.1503389
29.1018145,41.1238619
29.1080975,41.1429129
29.1229865,41.1572359
29.0838805,41.1674089
29.0984025,41.1215799
29.1020375,41.1257469
29.1593505,41.1474549
29.1059665,41.1573359
29.1172395,41.1611969
29.0855205,41.1652239
29.1232435,41.1565119
29.1188145,41.1643189
29.1431425,41.1428719
29.0871645,41.1251799
29.1287085,41.1594789
29.1070465,41.1351069
29.1068505,41.1646059
29.1044415,41.1451309
29.1236075,41.1548869
29.1299335,41.1375159
29.1050675,41.1428729
29.1111245,41.1428629
29.1106495,41.1691289
29.0874805,41.1603359
29.0873405,41.1604279
29.0934765,41.1278649
29.1031865,41.1358899
29.0761465,41.1618689
29.1363135,41.1450539
29.0993465,41.1234529
29.1069265,41.1629859
29.0770345,41.1623939
29.1242365,41.1527189
29.1245035,41.1386859
29.1232275,41.1358289
29.1290185,41.1431069
29.1043845,41.1472009
29.1039105,41.1428019
29.0754035,41.1613409
29.1203885,41.1402829
29.1339885,41.1446429
29.1065085,41.1428489
29.1008325,41.1587689
29.0845935,41.1257619
29.1146265,41.1676249
29.0963185,41.1577639
29.1164415,41.1424159
29.1007235,41.1527459
29.1229825,41.1571459
29.1044865,41.1462099
29.1116675,41.1522969
29.1020365,41.1428329
29.0956665,41.1525589
29.1094815,41.1347069
29.1237045,41.1503889
29.1233305,41.1551619
29.1022425,41.1237649
29.0962225,41.1417589
29.0873445,41.1605179
29.1203535,41.1462179
29.1018945,41.1189149
29.1044145,41.1445019
29.1033145,41.1389449
29.1018295,41.1242219
29.1068275,41.1640669
29.0990245,41.1192319
29.0968515,41.1224149
29.1149865,41.1659109
29.1018445,41.1245809
29.0975515,41.1322049
29.0836075,41.1677729
29.1060155,41.1585039
29.1488325,41.1477219
29.0788415,41.1607459
29.1044485,41.1453109
29.0935455,41.1226489
29.1413435,41.1412829
29.1196035,41.1625069
29.0921085,41.1227619
29.0992105,41.1202179
29.1226805,41.1331409
29.1382625,41.1501469
29.1028795,41.1320279
29.0921355,41.1233909
29.1055945,41.1553639
29.1202015,41.1460409
29.1174575,41.1425789
29.1224525,41.1311659
29.1065085,41.1428489
29.1245075,41.1387759
29.0965975,41.1232279
29.0995365,41.1211119
29.1239205,41.1419329
29.1034555,41.1388529
29.0974355,41.1431779
29.1247935,41.1522599
29.0996605,41.1274939
29.0954775,41.1514829
29.1327775,41.1433139
29.0978815,41.1331889
29.1233755,41.1359169
29.0831975,41.1683189
29.1232695,41.1368179
29.1245245,41.1527139
29.1389235,41.1453699
29.0982895,41.1394769
29.0995285,41.1209319
29.1092825,41.1572819
29.1029325,41.1332859
29.1068505,41.1646059
29.1245075,41.1387759
29.1048815,41.1487209
29.1032735,41.1311219
29.1042435,41.1438759
29.1224555,41.1583229
29.1164425,41.1594119
29.1438365,41.1422299
29.0770305,41.1623039
29.1102705,41.1431469
29.1069575,41.1671219
29.1047145,41.1447669
29.1169085,41.1567959
29.1238725,41.1543429
29.1089015,41.1448779
29.1125305,41.1590269
29.1052685,41.1408009
29.1354855,41.1492939
29.0988535,41.1186049
29.1290185,41.1565959
29.0926685,41.1705029
29.1257055,41.1465789
29.1287495,41.1435609
29.1197365,41.1622349
29.0801555,41.1645909
29.0999535,41.1207449
29.1125575,41.1426599
29.1315805,41.1456719
29.1133945,41.1555949
29.1244745,41.1413839
29.1399355,41.1454429
29.1209155,41.1594279
29.1101935,41.1276809
29.0944215,41.1229039
29.1210935,41.1602339
29.0816425,41.1656459
29.1094155,41.1570099
29.1217845,41.1595039
29.1201475,41.1549439
29.1535275,41.1362229
29.1067785,41.1663149
29.0832045,41.1684989
29.1073975,41.1707119
29.0840175,41.1672269
29.1226805,41.1331409
29.1114185,41.1055389
29.1803525,41.1099589
29.1583525,41.1244509
29.1598345,41.0854879
29.1074785,41.1214309
29.1649765,41.1077029
29.1448315,41.1218009
29.1174535,41.1254929
29.1180065,41.1113659
29.1406855,41.1091899
29.1694535,41.1078969
29.1234515,41.1173909
29.1542845,41.1237099
29.1446795,41.1216229
29.1635165,41.1039499
29.1172985,41.1150649
29.1053585,41.1156209
29.1541835,41.1080649
29.1316965,41.1180629
29.1696005,41.1079839
29.1228005,41.1291819
29.1477465,41.1091619
29.1451115,41.1216159
29.1189855,41.1140469
29.1058825,41.1143529
29.1149825,41.1114159
29.1765745,41.1059769
29.1054125,41.1134619
29.1053745,41.1159799
29.1100865,41.1183309
29.1185915,41.1285319
29.1451115,41.1216159
29.1040165,41.1213979
29.1093125,41.1102499
29.1456105,41.1198089
29.1537995,41.0958409
29.1669725,41.1005649
29.1585005,41.1245379
29.1130435,41.1234979
29.1399805,41.1196339
29.1211715,41.1112239
29.1170105,41.1150689
29.1128745,41.1058749
29.1506145,41.1088439
29.1126365,41.1138819
29.1223935,41.1162389
29.1567955,41.1151249
29.1187355,41.1285299
29.1547205,41.1237929
29.1076485,41.1118059
29.1095295,41.1222069
29.1168635,41.1149819
29.1355235,41.1098159
29.1533555,41.1022329
29.1080845,41.1187229
29.1287895,41.1174819
29.1451075,41.1215259
29.1608095,41.1179349
29.1717565,41.1045299
29.1575195,41.1052209
29.1216035,41.1112159
29.1188475,41.1073949
29.1101385,41.1127549
29.1377925,41.1190409
29.1169985,41.1113829
29.1015265,41.1170329
29.1541875,41.1081549
29.1226645,41.1293639
29.1139745,41.1114319
29.1070455,41.1077699
29.1120005,41.1227059
29.1484435,41.1253369
29.1475895,41.1289479
29.1477395,41.1223809
29.1092515,41.1122299
29.1068595,41.1067829
29.1215255,41.1161639
29.1101385,41.1127549
29.1077965,41.1118939
29.1264855,41.1107759
29.1171465,41.1114699
29.1531255,41.1069129
29.1335885,41.1184809
29.1491735,41.1155229
29.1041645,41.1180679
29.1344605,41.1186469
29.1129465,41.1075829
29.1587885,41.1245339
29.1072805,41.1099239
29.1249045,41.1108919
29.1508545,41.1177429
29.1042675,41.1170779
29.1242215,41.1185469
29.1051925,41.1219179
29.1252755,41.1263529
29.1597495,41.1101289
29.1427715,41.1208459
29.1170145,41.1151589
29.1661515,41.1247689
29.1753965,41.1086949
29.1377205,41.1072619
29.1556635,41.1056119
29.1395965,41.1274639
29.1149675,41.1144739
29.1045815,41.1177019
29.1633725,41.1039529
29.1710405,41.0914129
29.1083765,41.1119739
29.1700155,41.1141819
29.1054765,41.1149889
29.1681135,41.1201489
29.1105745,41.1128369
29.1206465,41.1158189
29.1307035,41.1251839
29.1735255,41.0889429
29.1241925,41.1110839
29.1527985,41.1060199
29.1064735,41.1078689
29.1740385,41.1106059
29.1799005,41.1095169
29.1249055,41.1210539
29.1240885,41.1255629
29.1333275,41.1258599
29.1222615,41.1063499
29.1217065,41.1238039
29.1389225,41.1285539
29.1339075,41.1124509
29.1567185,41.0966909
29.1806205,41.1095049
29.1081945,41.1247469
29.1334485,41.1185739
29.1129465,41.1075829
29.1516635,41.1231249
29.1635415,41.1144709
29.1705165,41.0959179
29.1355235,41.1098159
29.1372625,41.1133839
29.1539325,41.0955689
29.1478865,41.1090699
29.1395445,41.1195509
29.1337955,41.1098449
29.1480275,41.1223759
29.1706435,41.1054479
29.1557845,41.0984159
29.1714585,41.1109199
29.1438575,41.1092269
29.1244555,41.1240289
29.1091075,41.1122319
29.1185825,41.1113559
29.1602205,41.1043659
29.1451155,41.1217059
29.1234485,41.1274619
29.1456065,41.1197189
29.1061015,41.1058969
29.1454775,41.1200809
29.1173065,41.1152439
29.1268565,41.1194919
29.1390165,41.1072399
29.1379445,41.1192179
29.1648605,41.1116609
29.1662765,41.1077709
29.1603895,41.1248659
29.1206905,41.1236409
29.1710505,41.1147939
29.1587685,41.1074479
29.1341725,41.1186509
29.1473105,41.1090789
29.1595665,41.1059059
29.1135125,41.1141379
29.1174465,41.1151519
29.1713535,41.1118209
29.1621105,41.1279849
29.1481705,41.1290289
29.1059575,41.1058989
29.1170695,41.1232519
29.1377965,41.1191309
29.1604085,41.1286429
29.1032475,41.1202419
29.1381235,41.1300959
29.1547245,41.1238829
29.1504035,41.1139729
29.1201875,41.1287749
29.1377205,41.1072619
29.1246925,41.1194379
29.1424175,41.1092509
29.1689115,41.1053879
29.1369645,41.1097919
29.1139975,41.1153889
29.1412125,41.1147569
29.1303885,41.1178149
29.1657835,41.1096669
29.1141895,41.1267159
29.1439625,41.1083259
29.1508945,41.1086599
29.1323075,41.1256069
29.1267215,41.1129299
29.1062535,41.1060739
29.1703075,41.1142669
29.1723315,41.1011929
29.1347305,41.1081209
29.1408405,41.1094579
29.1321595,41.1187749
29.1417885,41.1382179
29.1319335,41.1134729
29.1149275,41.1237369
29.1541835,41.1080649
29.1264885,41.1108659
29.1697445,41.1079819
29.1692415,41.1030439
29.1482395,41.1139199
29.1496315,41.1227989
29.1178625,41.1113679
29.1539205,41.0986269
29.1606215,41.1102939
29.1384405,41.1072499
29.1316425,41.1100609
29.1065715,41.1136229
29.1579985,41.1129459
29.1200235,41.1113329
29.1521035,41.1232969
29.1341685,41.1185619
29.1047105,41.1173399
29.1168665,41.1150719
29.1386955,41.1299969
29.1479355,41.1168929
29.1515685,41.1108959
29.1360995,41.1098069
29.1696005,41.1079839
29.1408405,41.1094579
29.1130725,41.1139649
29.1649975,41.1114789
29.1138065,41.1278919
29.1114615,41.1133619
29.1541075,41.0929579
29.1262935,41.1062829
29.1379645,41.1095959
29.1582045,41.1243639
29.1061625,41.1141689
29.1657455,41.0922219
29.1395965,41.1274639
29.1190775,41.1060429
29.1225655,41.1304449
29.1234475,41.1173009
29.1352355,41.1098209
29.1041725,41.1250829
29.1429195,41.1209329
29.1244165,41.1129679
29.1070605,41.1115459
29.1224405,41.1308959
29.1368205,41.1097939
29.1386805,41.1094939
29.1676045,41.1250139
29.1493355,41.1226239
29.1800565,41.1097849
29.1126815,41.1115439
29.1657785,41.1261239
29.1239005,41.1109989
29.1217065,41.1238039
29.1181825,41.1154999
29.1692855,41.1073599
29.1677205,41.1078359
29.1614055,41.1250289
29.1230925,41.1292669
29.1083795,41.1120639
29.1638895,41.1257959
29.1156905,41.1077169
29.1692385,41.1195009
29.1241885,41.1109939
29.1687365,41.1212179
29.1250585,41.1077419
29.1664675,41.1055189
29.1073945,41.1126199
29.1080875,41.1119789
29.1501115,41.1138879
29.1581465,41.1130339
29.1127805,41.1138799
29.1636805,41.1077249
29.1193655,41.1060379
29.1154345,41.1186919
29.1054045,41.1166989
29.1398365,41.1196359
29.1462645,41.1182689
29.1162675,41.1281209
29.1580645,41.1244559
29.1083765,41.1119739
29.1406625,41.1086509
29.1379645,41.1095959
29.1368305,41.1133909
29.1239635,41.1260149
29.1658135,41.1037319
29.1582705,41.1059269
29.1149815,41.1249949
29.1399805,41.1196339
29.1234635,41.1176599
29.1126585,41.1075869
29.1545765,41.1237949
29.1348465,41.1175609
29.1374665,41.1181469
29.1702655,41.1033859
29.1081035,41.1157559
29.1694565,41.1079859
29.1414885,41.1278819
29.1724215,41.0900409
29.1539945,41.0936799
29.1388685,41.1272959
29.1456995,41.1218759
29.1077925,41.1118039
29.1106875,41.1052819
29.1233045,41.1274649
29.1416445,41.1147499
29.1291815,41.1064149
29.1232735,41.1165839
29.1447065,41.1222519
29.1335885,41.1184809
29.1452555,41.1216139
29.1121465,41.1057069
29.1567955,41.1151249
29.1228955,41.1111049
29.1133975,41.1114419
29.1541395,41.1237129
29.1611205,41.1184689
29.1061015,41.1058969
29.1015265,41.1170329
29.1501865,41.1323219
29.1349535,41.1133329
29.1656345,41.1261259
29.1539005,41.0981779
29.1495785,41.1148869
29.1492145,41.1264929
29.1222805,41.1271219
29.1685885,41.1079109
29.1314065,41.1079059
29.1164145,41.1077949
29.1296615,41.1176469
29.1148275,41.1145659
29.1546375,41.1352149
29.1057345,41.1210999
29.1803485,41.1098689
29.1317235,41.1254369
29.1484475,41.1254269
29.1672885,41.1078429
29.1282055,41.1173119
29.1512035,41.1324849
29.1128665,41.1091129
29.1550815,41.1354769
29.1649565,41.1039259
29.1451195,41.1217959
29.1473065,41.1089899
29.1080765,41.1117089
29.1646795,41.1207469
29.1424175,41.1092509
29.1607925,41.1075939
29.1403515,41.1081169
29.1596025,41.1166959
29.1307015,41.1217669
29.1041725,41.1250829
29.1566515,41.1151269
29.1111655,41.1131869
29.1180855,41.1234149
29.1566125,41.1242109
29.1178635,41.1283639
29.1044795,41.1255269
29.1909985,41.1684089
29.1082665,41.1196199
29.1356635,41.1265399
29.1484585,41.1089699
29.1671165,41.1038889
29.1446795,41.1216229
29.1665685,41.1078559
29.1363875,41.1098019
29.1520055,41.1277049
29.1768485,41.1089399
29.1240805,41.1253839
29.1312105,41.1100679
29.1228705,41.1240549
29.1419245,41.1279639
29.1449595,41.1214389
29.1135975,41.1229489
29.1312105,41.1100679
29.1541835,41.1080649
29.1121465,41.1057069
29.1361065,41.1133139
29.1413875,41.1255449
29.1181505,41.1113629
29.1242875,41.1031689
29.1170105,41.1150689
29.1128695,41.1227809
29.1571925,41.1242909
29.1706435,41.1054479
29.1079105,41.1214239
29.1669655,41.1037119
29.1717325,41.0907719
29.1650135,41.0919649
29.1118545,41.1056219
29.1067125,41.1135299
29.1381045,41.1095029
29.1465575,41.1317529
29.1541835,41.1080649
29.1692455,41.1196799
29.1697315,41.1142769
29.1459915,41.1219609
29.1657835,41.1096669
29.1239595,41.1157639
29.1583525,41.1244509
29.1229215,41.1286399
29.1471555,41.1222109
29.1538995,41.1081589
29.1154425,41.1188719
29.1712885,41.1037289
29.1503665,41.1298009
29.1493355,41.1226239
29.1521835,41.1084579
29.1208385,41.1237289
29.1142395,41.1143059
29.1277875,41.1244229
29.1192005,41.1123349
29.1538385,41.0967399
29.1510115,41.1347359
29.1701635,41.1142689
29.1332195,41.1098549
29.1279215,41.1106619
29.1234135,41.1164919
29.1117535,41.1134469
29.1114615,41.1133619
29.1245955,41.1239359
29.1451205,41.1151409
29.1534205,41.1170699
29.1195915,41.1113399
29.1099315,41.1248979
29.1299525,41.1177319
29.1717085,41.1001249
29.1167625,41.1228069
29.1043965,41.1132989
29.1111655,41.1131869
29.1176495,41.1233319
29.1371605,41.1143749
29.1057495,41.1146249
29.1185915,41.1285319
29.1116375,41.1277469
29.1130905,41.1075799
29.1227205,41.1272949
29.1703915,41.0963699
29.1531465,41.1307439
29.1298085,41.1177349
29.1553325,41.1079549
29.1723825,41.1023609
29.1246745,41.1224059
29.1476135,41.1261599
29.1523265,41.1117829
29.1501825,41.1088509
29.1355235,41.1098159
29.1286605,41.1245879
29.1156885,41.1178789
29.1682615,41.1202369
29.1609695,41.1249459
29.1614075,41.1018279
29.1118595,41.1159639
29.1064315,41.1137149
29.1693625,41.1190489
29.1212925,41.1208439
29.1541395,41.1237129
29.1235495,41.1163099
29.1516355,41.1324779
29.1153025,41.1223809
29.1151815,41.1059269
29.1589125,41.0974639
29.1712375,41.0992329
29.1205865,41.1177979
29.1415325,41.1255429
29.1737925,41.1082719
29.1497755,41.1227969
29.1093235,41.1139369
29.1212925,41.1208439
29.1636605,41.1039479
29.1047185,41.1175199
29.1037245,41.1247299
29.1591965,41.0973689
29.1162675,41.1281209
29.1587685,41.1074479
29.1514535,41.1249269
29.1288105,41.1078599
29.1503345,41.1324089
29.1368205,41.1097939
29.1480265,41.1089769
29.1223335,41.1080569
29.1580765,41.1014339
29.1134555,41.1127899
29.1133685,41.1141399
29.1318445,41.1181509
29.1178635,41.1283639
29.1582085,41.1244529
29.1154695,41.1059219
29.1521095,41.1100779
29.1160575,41.1231779
29.1168545,41.1113849
29.1226645,41.1293639
29.1264855,41.1107759
29.1162595,41.1279409
29.1195135,41.1061249
29.1568925,41.1240259
29.1378605,41.1071689
29.1170695,41.1232519
29.1167695,41.1059909
29.1723565,41.1083869
29.1654495,41.0920469
29.1473105,41.1090789
29.1199405,41.1263519
29.1313875,41.1209459
29.1048325,41.1065469
29.1293725,41.1176519
29.1335885,41.1184809
29.1075885,41.1240369
29.1078805,41.1275399
29.1567565,41.1242079
29.1714685,41.1045349
29.1630885,41.1040479
29.1061475,41.1206439
29.1187265,41.1113539
29.1150645,41.1235539
29.1514715,41.1086499
29.1279215,41.1106619
29.1299225,41.1170139
29.1372625,41.1133839
29.1573365,41.1076519
29.1093235,41.1139369
29.1137415,41.1229469
29.1122905,41.1057049
29.1246265,41.1077489
29.1652085,41.1196589
29.1709485,41.1124569
29.1067125,41.1135299
29.1247995,41.1219549
29.1433315,41.1238039
29.1469195,41.1301289
29.1234215,41.1166719
29.1464465,41.1090939
29.1241965,41.1111729
29.1155585,41.1114059
29.1290655,41.1239519
29.1549495,41.1290949
29.1484075,41.1278559
29.1612245,41.1075859
29.1802305,41.1071739
29.1576595,41.1051279
29.1159915,41.1148159
29.1577295,41.1300369
29.1706435,41.1054479
29.1373925,41.1096949
29.1158345,41.1077149
29.1334405,41.1183939
29.1092355,41.1050359
29.1224255,41.1305369
29.1381075,41.1297369
29.1566515,41.1151269
29.1047185,41.1175199
29.1491915,41.1226269
29.1648125,41.1271299
29.1422735,41.1092539
29.1040515,41.1187899
29.1246185,41.1143139
29.1279215,41.1106619
29.1481755,41.1224639
29.1065715,41.1136229
29.1447645,41.1235999
29.1154695,41.1059219
29.1193565,41.1261809
29.1639485,41.1271439
29.1580185,41.1300319
29.1229105,41.1283709
29.1062915,41.1206409
29.1609685,41.1182919
29.1456065,41.1197189
29.1351125,41.1069449
29.1176515,41.1301659
29.1011245,41.1177589
29.1563475,41.1347359
29.1235125,41.1086669
29.1403815,41.1189069
29.1152225,41.1204939
29.1260475,41.1241819
29.1215375,41.1062719
29.1130765,41.1140549
29.1343925,41.1069569
29.1159435,41.1204819
29.1304065,41.1215919
29.1404755,41.1076649
29.1755365,41.1086029
29.1190775,41.1060429
29.1653615,41.1264909
29.1689625,41.1065559
29.1322475,41.1073529
29.1144615,41.1059389
29.1180855,41.1234149
29.1703115,41.1143569
29.1186415,41.1059599
29.1456105,41.1198089
29.1701595,41.1141789
29.1226645,41.1293639
29.1496505,41.1265759
29.1064355,41.1138049
29.1480275,41.1223759
29.1236565,41.1086639
29.1678405,41.1039669
29.1615725,41.1189109
29.1126815,41.1115439
29.1398955,41.1075849
29.1340245,41.1185639
29.1165665,41.1113899
29.1377625,41.1082499
29.1277875,41.1244229
29.1623585,41.1137719
29.1572935,41.1299539
29.1314065,41.1079059
29.1243695,41.1186339
29.1255635,41.1263479
29.1236035,41.1175679
29.1706125,41.1080569
29.1106875,41.1086989
29.1199425,41.1094449
29.1043395,41.1187849
29.1541395,41.1237129
29.1655095,41.1265779
29.1433595,41.1211059
29.1225675,41.1135389
29.1567565,41.1242079
29.1239675,41.1261049
29.1497755,41.1227969
29.1060185,41.1141709
29.1072575,41.1128019
29.1237015,41.1164869
29.1606525,41.1043589
29.1280045,41.1092219
29.1101935,41.1276809
29.1529425,41.1060169
29.1663565,41.0963489
29.1209385,41.1159039
29.1086565,41.1049549
29.1712395,41.1092149
29.1582085,41.1244529
29.1242205,41.1252909
29.1333005,41.1184859
29.1062385,41.1057149
29.1059615,41.1059889
29.1703035,41.1141769
29.1061625,41.1141689
29.1630885,41.1040479
29.1790285,41.1093519
29.1232695,41.1164939
29.1298755,41.1294239
29.1529035,41.1051189
29.1266295,41.1107729
29.1767265,41.1061539
29.1084975,41.1216839
29.1541975,41.0916979
29.1365645,41.1071909
29.1607965,41.1076829
29.1667125,41.1078529
29.1460755,41.1105389
29.1592755,41.1124749
29.1429235,41.1210229
29.1519555,41.1232099
29.1330085,41.1184009
29.1669725,41.1038919
29.1319335,41.1134729
29.1276255,41.1172319
29.1587725,41.1075379
29.1447215,41.1092129
29.1470535,41.1098029
29.1399765,41.1195439
29.1484435,41.1253369
29.1664065,41.1140629
29.1338935,41.1155089
29.1525925,41.1045839
29.1459935,41.1287049
29.1114205,41.1226249
29.1159395,41.1203929
29.1265345,41.1186879
29.1459915,41.1219609
29.1525395,41.1233799
29.1514635,41.1084699
29.1155585,41.1114059
29.1240885,41.1255629
29.1267595,41.1138289
29.1084605,41.1276199
29.1397405,41.1274609
29.1212925,41.1208439
29.1542125,41.0920569
29.1296385,41.1103639
29.1710225,41.0976179
29.1613645,41.1041669
29.1160015,41.1252479
29.1510835,41.1230449
29.1241885,41.1109939
29.1151895,41.1231029
29.1721295,41.1031749
29.1351125,41.1069449
29.1142395,41.1143059
29.1079405,41.1118909
29.1127805,41.1138799
29.1246145,41.1142239
29.1287895,41.1174819
29.1037245,41.1247299
29.1695455,41.1033989
29.1262565,41.1088009
29.1687085,41.1040419
29.1574845,41.1243759
29.1635835,41.1088049
29.1632325,41.1040449
29.1335925,41.1185709
29.1294695,41.1064099
29.1093235,41.1139369
29.1716125,41.1045329
29.1342885,41.1280919
29.1110445,41.1171459
29.1793205,41.1094369
29.1587885,41.1245339
29.1312145,41.1101579
29.1225415,41.1163269
29.1085235,41.1120619
29.1180065,41.1113659
29.1199405,41.1263519
29.1239005,41.1109989
29.1134555,41.1127899
29.1661645,41.1084919
29.1266365,41.1109529
29.1327805,41.1231709
29.1712885,41.1037289
29.1413915,41.1256349
29.1664015,41.0841179
29.1070605,41.1115459
29.1266295,41.1107729
29.1429105,41.1240809
29.1237015,41.1164869
29.1225815,41.1308039
29.1059505,41.1057189
29.1343885,41.1068669
29.1793205,41.1094369
29.1324555,41.1256939
29.1237015,41.1164869
29.1187355,41.1285299
29.1328605,41.1183139
29.1168485,41.1316179
29.1267445,41.1134689
29.1374485,41.1143699
29.1232695,41.1164939
29.1187355,41.1285299
29.1609615,41.1181119
29.1693975,41.1033109
29.1328995,41.1192119
29.1155405,41.1177909
29.1556895,41.1295319
29.1241885,41.1109939
29.1605055,41.1175799
29.1246665,41.1222269
29.1333145,41.1289169
29.1399075,41.1078539
29.1241925,41.1110839
29.1104865,41.1073529
29.1011245,41.1177589
29.1409775,41.1092749
29.1200545,41.1018899
29.1458515,41.1187259
29.1444335,41.1092179
29.1143175,41.1059409
29.1592245,41.1246159
29.1344605,41.1186469
29.1226795,41.1297229
29.1245995,41.1240259
29.1059465,41.1056289
29.1355235,41.1098159
29.1282055,41.1173119
29.1661325,41.1077729
29.1706475,41.1055379
29.1083685,41.1152119
29.1576755,41.1154699
29.1226935,41.1063419
29.1611095,41.1248539
29.1163495,41.1232629
29.1633765,41.1040429
29.1716165,41.1046219
29.1114615,41.1133619
29.1697445,41.1079819
29.1167535,41.1157929
29.1271895,41.1171489
29.1681565,41.1079189
29.1181695,41.1118129
29.1272055,41.1107639
29.1464125,41.1183569
29.1328645,41.1184029
29.1033275,41.1187119
29.1151895,41.1231029
29.1514475,41.1114379
29.1660665,41.1261189
29.1036795,41.1202349
29.1271895,41.1171489
29.1356675,41.1098139
29.1640925,41.1039409
29.1151895,41.1231029
29.1065075,41.1120949
29.1393375,41.1113709
29.1115645,41.1226229
29.1169985,41.1113829
29.1464275,41.1220439
29.1195915,41.1113399
29.1571925,41.1076539
29.1049795,41.1203029
29.1130725,41.1139649
29.1253015,41.1168199
29.1118545,41.1056219
29.1230395,41.1111029
29.1212025,41.1119419
29.1158345,41.1077149
29.1353325,41.1188119
29.1395445,41.1195509
29.1545425,41.1063499
29.1246855,41.1294199
29.1415535,41.1092659
29.1130725,41.1139649
29.1142395,41.1143059
29.1126815,41.1115439
29.1048395,41.1203949
29.1532155,41.1056529
29.1075115,41.1051539
29.1078035,41.1120739
